Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2019,שעב,538,2763,2353,371,285,72,14,-,3,17,1,18
2019,שער אפרים,661,853,736,91,65,25,1,-,2,24,-,-
2019,שפיר,692,394,316,65,32,18,15,5,1,7,-,-
2019,שפר,846,217,177,33,13,8,12,-,1,6,-,-
2019,שעלבים,856,383,348,26,23,3,-,-,-,9,-,-
2019,שער מנשה,921,1,1,-,-,-,-,-,-,-,-,-
2019,שריגים (לי-און),1114,518,447,50,36,8,6,-,2,19,-,-
2019,שניר,1132,278,237,28,21,4,3,-,-,13,-,-
2019,שקף,1233,232,174,45,30,13,2,-,1,12,-,-
2019,שני,1287,222,196,21,18,3,-,-,-,5,-,-
2019,שקד,3649,475,407,47,26,15,6,-,2,19,-,-
2019,שערי תקווה,3720,2580,2241,181,146,33,2,-,26,132,-,-
2019,שעל,4009,220,168,44,37,7,-,-,-,7,-,1
2019,שפרעם,8800,17566,14891,2214,1730,342,142,47,44,266,44,60
2019,תקומה,665,328,274,51,27,6,18,-,-,3,-,-
2019,תפרח,709,260,220,26,20,6,-,1,1,10,1,1
2019,תלמי יחיאל,727,445,367,57,36,18,3,-,2,19,-,-
2019,תלמי יפה,744,298,275,15,9,6,-,-,-,8,-,-
2019,תעוז,752,234,219,11,9,2,-,-,1,3,-,-
2019,תרום,778,341,303,29,23,5,1,-,2,6,-,1
2019,תקוע,3563,1179,1053,85,79,6,-,-,1,39,-,1
2019,תלמים,814,336,256,77,37,29,11,-,-,1,-,2
2019,תלמי יוסף,1237,204,154,37,27,9,1,-,-,13,-,-
2019,תמרת,1244,853,789,35,29,6,-,-,-,26,-,3
2019,תרבין א-צאנע (יישוב)*,1346,246,179,62,51,5,6,-,-,2,1,2
2019,תנובות,2002,485,373,53,28,13,12,36,2,17,-,4
2019,"תלמי ביל""ו",2050,285,226,51,18,14,19,-,3,5,-,-
2018,אביחיל,175,690,599,51,38,13,-,-,-,33,6,1
2018,אבן יהודה,182,6735,5876,534,366,132,36,6,12,267,3,37
2018,אבן שמואל,400,491,447,39,25,8,6,-,1,4,-,-
2018,אבו גוש,472,2331,2009,217,177,22,18,3,14,71,1,16
2018,אבו סנאן,473,5234,4412,682,511,89,82,-,25,104,3,8
2018,אבטין,652,964,775,163,135,11,17,2,12,11,1,-
2018,אביאל,679,413,312,71,44,22,5,-,-,26,1,3
2018,אבן ספיר,783,297,260,27,14,11,2,1,2,6,-,1
2018,אביגדור,819,408,329,70,34,22,14,-,1,8,-,-
2018,אביעזר,1070,308,280,26,23,3,-,-,-,2,-,-
2018,אבן מנחם,1081,185,154,25,13,3,9,-,-,6,-,-
2018,אביבים,1115,277,208,56,13,3,40,-,2,9,-,2
2018,אבירים,1220,125,92,28,17,3,8,-,-,5,-,-
2018,אבטליון,1275,187,171,12,10,2,-,-,-,4,-,-
2018,אבו קורינאת (יישוב),1342,110,84,23,22,1,-,-,-,1,-,2
2018,אבו תלול,1375,104,75,26,26,-,-,-,-,-,-,3
2018,אביטל,2052,271,202,63,31,11,21,-,-,5,-,1
2018,אבנת,3786,39,37,1,1,-,-,-,-,1,-,-
2018,אבני חפץ,3793,522,450,51,42,8,1,-,2,19,-,-
2018,אבני איתן,4011,284,218,54,45,9,-,1,-,10,1,-
2018,אביחיל,175,690,599,51,38,13,-,-,-,33,6,1
2018,אבן יהודה,182,6735,5876,534,366,132,36,6,12,267,3,37
2018,אבן שמואל,400,491,447,39,25,8,6,-,1,4,-,-
2018,אבו גוש,472,2331,2009,217,177,22,18,3,14,71,1,16
2018,אבו סנאן,473,5234,4412,682,511,89,82,-,25,104,3,8
2018,אבטין,652,964,775,163,135,11,17,2,12,11,1,-
2018,אביאל,679,413,312,71,44,22,5,-,-,26,1,3
2018,אבן ספיר,783,297,260,27,14,11,2,1,2,6,-,1
2018,אביגדור,819,408,329,70,34,22,14,-,1,8,-,-
2018,אביעזר,1070,308,280,26,23,3,-,-,-,2,-,-
2018,אבן מנחם,1081,185,154,25,13,3,9,-,-,6,-,-
2018,אביבים,1115,277,208,56,13,3,40,-,2,9,-,2
2018,אבירים,1220,125,92,28,17,3,8,-,-,5,-,-
2018,אבטליון,1275,187,171,12,10,2,-,-,-,4,-,-
2018,אבו קורינאת (יישוב),1342,110,84,23,22,1,-,-,-,1,-,2
2018,אבו תלול,1375,104,75,26,26,-,-,-,-,-,-,3
2018,אביטל,2052,271,202,63,31,11,21,-,-,5,-,1
2018,אבנת,3786,39,37,1,1,-,-,-,-,1,-,-
2018,אבני חפץ,3793,522,450,51,42,8,1,-,2,19,-,-
2018,אבני איתן,4011,284,218,54,45,9,-,1,-,10,1,-
2018,אופקים,31,7518,6620,549,371,117,61,80,48,167,4,50
2018,אור הנר,67,317,286,20,12,8,-,-,-,11,-,-
2018,אדירים,113,134,89,34,18,9,7,-,-,9,-,2
2018,אודים,446,617,496,75,63,10,2,-,1,45,-,-
2018,אומץ,680,357,296,46,38,8,-,-,1,13,1,-
2018,אורה,780,524,419,73,47,26,-,1,1,29,-,1
2018,אור עקיבא,1020,6903,6122,543,367,134,42,16,43,151,3,25
2018,אוהד,1046,186,152,30,17,6,7,-,-,4,-,-
2018,אדמית,1068,178,153,17,15,2,-,-,4,4,-,-
2018,אומן,1108,199,168,17,11,4,2,-,1,12,-,1
2018,אדרת,1123,300,258,34,22,8,4,1,1,3,-,3
2018,אור הגנוז,1294,99,86,9,9,-,-,-,-,4,-,-
2018,אבשלום,1311,115,101,14,13,1,-,-,-,-,-,-
2018,אום בטין,1358,503,384,102,98,4,-,-,-,2,-,15
2018,אורות,2012,264,217,40,30,9,1,-,-,7,-,-
2018,אום אל-קוטוף,2024,446,381,49,40,5,4,-,1,4,-,11
2018,אור יהודה,2400,15078,11513,1287,822,284,181,723,367,790,20,378
2018,אום אל-פחם,2710,19643,15939,2899,2205,467,227,45,33,597,9,121
2018,אדורה,3759,164,131,29,15,4,10,-,1,3,-,-
2018,אודם,4010,107,78,20,18,2,-,-,-,9,-,-
2018,אילנייה,49,303,243,48,37,10,1,1,-,11,-,-
2018,איילת השחר,77,419,358,48,41,7,-,-,-,13,-,-
2018,אושה,278,158,132,17,12,5,-,-,-,9,-,-
2018,אילון,294,452,398,41,35,6,-,-,-,13,-,-
2018,איבים,338,3,3,-,-,-,-,-,-,-,-,-
2018,אורים,403,131,120,9,3,6,-,-,1,-,1,-
2018,אזור,565,6498,5023,777,479,187,111,32,65,490,100,11
2018,אייל,716,225,208,13,12,1,-,-,-,4,-,-
2018,אחיהוד,785,425,337,75,38,17,20,-,2,11,-,-
2018,אחיעזר,797,689,600,54,38,15,1,1,-,33,-,1
2018,אחיסמך,804,879,576,295,83,59,153,3,1,2,1,1
2018,אחוזם,821,255,204,45,17,9,19,-,1,4,1,-
2018,אחיטוב,850,543,403,113,83,19,11,-,-,27,-,-
2018,אילות,1126,152,85,37,27,5,5,22,-,7,-,1
2018,אחווה,1157,103,96,4,1,1,2,-,-,2,-,1
2018,אחוזת ברק,1330,1035,928,64,47,10,7,-,3,40,-,-
2018,אירוס,1336,273,235,13,12,1,-,-,2,23,-,-
2018,אילת,2600,20821,16780,1799,1202,398,199,51,534,1577,35,45
2018,אורנית,3760,4221,3663,307,223,72,12,-,20,227,2,2
2018,אורטל,4013,141,118,19,19,-,-,-,-,4,-,-
2018,איתן,37,190,144,44,31,12,1,-,-,2,-,-
2018,אליכין,41,1626,1393,137,109,21,7,4,5,65,2,20
2018,אלונים,285,261,233,11,9,2,-,-,1,16,-,-
2018,אלומות,330,159,149,8,8,-,-,-,-,2,-,-
2018,אלוני אבא,429,451,396,32,24,8,-,-,-,23,-,-
2018,אכסאל,478,5812,4519,1035,773,166,96,25,21,189,3,20
2018,אלוני יצחק,868,22,16,3,3,-,-,-,-,1,-,2
2018,אלומה,1145,95,88,5,5,-,-,-,-,2,-,-
2018,אלון הגליל,1182,517,463,39,32,6,1,-,-,15,-,-
2018,אליפז,1248,61,50,8,6,2,-,-,-,3,-,-
2018,אל -עריאן,1316,66,63,-,-,-,-,-,3,-,-,-
2018,אל -עזי,1339,23,17,5,5,-,-,-,-,1,-,-
2018,אל סייד,1359,234,177,55,33,10,12,-,-,-,-,2
2018,אליאב,1365,105,95,8,6,2,-,-,-,2,-,-
2018,אלון מורה,3579,482,392,72,54,16,2,-,1,5,2,10
2018,אלון שבות,3604,1269,877,131,103,25,3,169,-,23,1,68
2018,איתמר,3762,332,262,41,33,7,1,2,-,27,-,-
2018,אלי-עד,4002,238,166,55,44,10,1,-,-,15,-,2
2018,אל -רום,4003,179,151,26,26,-,-,-,-,2,-,-
2018,אלוני הבשן,4017,121,104,16,14,1,1,-,-,1,-,-
2018,אמציה,23,133,111,18,15,3,-,-,-,2,1,1
2018,אפיקים,176,373,308,57,24,6,27,-,-,8,-,-
2018,אלישיב,204,334,280,32,26,6,-,5,2,14,1,-
2018,אעבלין,529,5304,4297,877,640,165,72,5,19,74,4,28
2018,אלקוש,603,166,143,21,16,1,4,-,-,2,-,-
2018,אליקים,682,352,295,38,26,11,1,1,3,15,-,-
2018,אליפלט,730,382,280,64,22,15,27,8,6,15,-,9
2018,אמונים,772,504,399,87,51,22,14,-,2,16,-,-
2018,אלישמע,841,684,480,139,67,30,42,-,3,58,3,1
2018,אמירים,1064,355,321,29,26,2,1,-,-,4,-,1
2018,אלמגור,1125,226,156,65,58,6,1,-,1,4,-,-
2018,אמנון,1253,227,189,29,19,5,5,-,-,9,-,-
2018,אלעד,1309,6368,5384,539,454,81,4,8,36,357,1,43
2018,אלמוג,3556,119,108,5,4,-,1,-,-,6,-,-
2018,אלקנה,3560,1501,1390,68,52,12,4,-,4,35,4,-
2018,אלעזר,3618,728,640,65,58,7,-,-,-,22,-,1
2018,אלפי מנשה,3750,3709,3221,280,214,63,3,-,28,171,3,6
2018,אספר,3754,145,122,20,19,-,1,-,-,3,-,-
2018,אניעם,4012,276,225,38,36,2,-,-,-,13,-,-
2018,אפיק,4301,146,124,13,8,4,1,-,-,8,-,1
2018,אשדוד,70,63791,56144,4969,2607,1194,1168,155,721,1366,58,378
2018,אשבול,71,244,214,19,14,3,2,-,1,9,1,-
2018,אשדות יעקב (מאוחד),188,227,199,22,19,2,1,-,-,6,-,-
2018,אשדות יעקב (איחוד),199,354,312,28,19,3,6,-,-,10,4,-
2018,אפק,313,259,226,18,15,3,-,-,1,13,1,-
2018,ארבל,701,312,240,51,37,11,3,-,-,21,-,-
2018,ארז,714,228,209,14,10,4,-,-,-,5,-,-
2018,אשתאול,740,557,362,144,116,22,6,1,4,12,28,6
2018,אשלים,1152,238,190,30,19,6,5,-,4,14,-,-
2018,אשחר,1188,301,280,14,12,2,-,-,-,7,-,-
2018,אשרת,1256,540,353,180,21,6,153,-,1,6,-,-
2018,אשבל,1276,8,6,2,2,-,-,-,-,-,-,-
2018,ארסוף,1324,97,81,13,10,2,1,-,-,3,-,-
2018,אשל הנשיא,2021,56,54,-,-,-,-,-,-,2,-,-
2018,אריאל,3570,6504,5702,405,281,106,18,99,54,206,5,33
2018,ארגמן,3598,94,75,14,13,1,-,-,-,5,-,-
2018,אפרת,3650,3467,3228,175,145,28,2,-,-,58,-,6
2018,אשכולות,3722,210,194,6,5,1,-,-,-,10,-,-
2018,באקה אל-גרביה,6000,12006,9532,1988,1259,357,372,43,38,299,28,78
2018,אשקלון,7100,50241,43649,4189,2575,848,766,451,455,1282,57,158
2018,באר אורה,21,323,265,26,23,3,-,-,2,29,-,1
2018,באר טוביה,155,794,551,225,84,81,60,-,-,17,-,1
2018,ביצרון,234,639,508,95,73,17,5,-,-,36,-,-
2018,בית אורן,317,175,135,36,27,9,-,-,-,4,-,-
2018,בירייה,368,376,316,40,31,7,2,-,1,18,-,1
2018,בארי,399,235,203,16,14,2,-,-,-,16,-,-
2018,בארות יצחק,450,137,92,29,21,5,3,-,-,16,-,-
2018,בועיינה-נוג'ידאת,482,3399,2852,417,297,54,66,38,5,38,13,36
2018,בוסתן הגליל,559,532,430,67,52,11,4,-,-,35,-,-
2018,בארותיים,697,535,435,73,48,18,7,-,-,27,-,-
2018,בורגתה,698,505,436,50,40,10,-,-,2,17,-,-
2018,בטחה,762,316,282,22,13,2,7,-,3,2,5,2
2018,ביר אל-מכסור,998,3456,2796,534,441,34,59,46,1,26,4,49
2018,באר מילכה,1278,65,33,28,25,3,-,-,-,4,-,-
2018,ביר הדאג',1348,335,184,142,136,4,2,-,-,4,-,5
2018,באר גנים,1376,570,493,61,43,14,4,2,1,12,-,1
2018,בחן,2043,344,312,12,9,2,1,-,-,20,-,-
2018,באר יעקב,2530,9703,8494,617,416,150,51,43,66,403,1,79
2018,בוקעאתא,4001,2695,1990,610,454,99,57,18,6,24,7,40
2018,באר שבע,9000,75038,63994,7588,4875,1321,1392,832,677,1306,109,532
2018,בית אלפא,95,231,196,26,24,1,1,1,-,8,-,-
2018,בית זרע,143,199,174,15,14,1,-,-,-,10,-,-
2018,בית השיטה,242,593,511,64,47,9,8,-,-,18,-,-
2018,בית הלל,322,379,313,49,42,7,-,-,-,17,-,-
2018,בית זיד,353,29,28,1,1,-,-,-,-,-,-,-
2018,בית הלוי,373,399,325,52,37,13,2,-,1,21,-,-
2018,בית דגן,466,7366,3023,401,289,96,16,3529,36,333,28,16
2018,בית ג'ן,480,4411,3752,569,523,30,16,13,-,24,3,50
2018,בית אלעזרי,562,786,626,105,73,25,7,1,1,52,-,1
2018,בית גמליאל,571,493,416,61,35,20,6,-,1,15,-,-
2018,בית העמק,572,230,194,23,18,5,-,-,1,12,-,-
2018,בית גוברין,619,177,146,12,9,3,-,-,-,19,-,-
2018,בית זית,710,803,704,67,51,12,4,5,2,24,-,1
2018,בית הגדי,723,361,273,84,39,17,28,-,1,1,-,2
2018,בית חירות,877,390,345,29,25,4,-,-,-,15,1,-
2018,בית ברל,1076,19,18,-,-,-,-,-,-,1,-,-
2018,בית אל,3574,1361,1121,193,161,31,1,-,1,43,-,3
2018,בית חורון,3575,467,436,19,10,9,-,-,-,11,-,1
2018,בית הערבה,3645,83,75,3,3,-,-,-,-,5,-,-
2018,בית אריה,3652,2492,2085,229,171,43,15,-,23,149,5,1
2018,בית ניר,16,250,213,25,24,1,-,-,-,12,-,-
2018,בית חנן,159,389,285,73,50,18,5,-,-,31,-,-
2018,בית ינאי,200,248,205,33,24,9,-,-,-,10,-,-
2018,בית עובד,202,185,144,31,24,7,-,-,1,9,-,-
2018,בית צבי,212,23,23,-,-,-,-,-,-,-,-,-
2018,בית יוסף,265,211,172,32,16,3,13,-,-,7,-,-
2018,בית יהושע,288,486,404,54,40,12,2,-,1,27,-,-
2018,בית עוזיאל,301,327,258,56,31,15,10,-,-,13,-,-
2018,בית יצחק-שער חפר,326,1203,987,131,105,26,-,-,2,83,-,-
2018,בית קשת,365,215,193,18,17,1,-,-,-,3,1,-
2018,בית לחם הגלילית,430,446,362,69,52,14,3,-,-,15,-,-
2018,בית קמה,598,380,327,20,17,3,-,8,-,24,1,-
2018,בית עריף,604,497,418,40,29,11,-,7,4,23,-,5
2018,בית נקופה,672,343,269,51,37,11,3,-,2,19,-,2
2018,בית מאיר,751,217,183,31,17,11,3,-,-,3,-,-
2018,בית עזרא,756,562,466,78,39,26,13,2,2,13,1,-
2018,בית נחמיה,784,494,395,65,38,21,6,-,10,24,-,-
2018,בית חנניה,800,426,336,66,33,21,12,-,-,24,-,-
2018,בית חשמונאי,1050,923,815,60,44,11,5,11,4,31,1,1
2018,בית חלקיה,2033,187,157,23,17,6,-,-,-,5,-,2
2018,בצרה,389,684,543,89,45,36,8,-,-,48,-,4
2018,בני ציון,418,755,623,99,71,23,5,1,-,32,-,-
2018,ברור חיל,428,377,344,23,19,4,-,-,-,10,-,-
2018,בענה,483,3084,2477,518,381,77,60,2,3,68,5,11
2018,בני ראם,588,533,450,54,36,15,3,9,1,18,-,1
2018,בצת,589,212,158,36,24,11,1,-,2,16,-,-
2018,ברעם,667,244,200,36,33,-,3,-,-,8,-,-
2018,בניה,685,454,392,45,29,13,3,-,1,16,-,-
2018,ברכיה,746,537,377,118,59,31,28,23,-,17,2,-
2018,בר גיורא,823,274,233,33,21,8,4,-,1,7,-,-
2018,בקוע,864,331,292,28,17,11,-,-,1,10,-,-
2018,בסמת טבעון,944,2908,2301,479,311,46,122,-,57,64,-,7
2018,"בני עי""ש",1066,3242,2949,198,113,49,36,1,11,72,-,11
2018,בר יוחאי,1191,314,264,40,25,-,15,-,-,9,-,1
2018,"בסמ""ה",1326,3753,3082,527,425,70,32,25,9,49,-,61
2018,ברוש,2060,201,170,27,15,3,9,-,3,1,-,-
2018,בקעות,3612,149,84,34,21,12,1,21,-,9,-,1
2018,ברכה,3710,488,435,48,38,9,1,-,-,4,-,1
2018,ברוכין,3744,227,211,15,15,-,-,-,-,1,-,-
2018,בנימינה-גבעת עדה*,9800,6055,5274,481,364,94,23,2,5,277,-,16
2018,בצרה,389,684,543,89,45,36,8,-,-,48,-,4
2018,בני ציון,418,755,623,99,71,23,5,1,-,32,-,-
2018,ברור חיל,428,377,344,23,19,4,-,-,-,10,-,-
2018,בענה,483,3084,2477,518,381,77,60,2,3,68,5,11
2018,בני ראם,588,533,450,54,36,15,3,9,1,18,-,1
2018,בצת,589,212,158,36,24,11,1,-,2,16,-,-
2018,ברעם,667,244,200,36,33,-,3,-,-,8,-,-
2018,בניה,685,454,392,45,29,13,3,-,1,16,-,-
2018,ברכיה,746,537,377,118,59,31,28,23,-,17,2,-
2018,בר גיורא,823,274,233,33,21,8,4,-,1,7,-,-
2018,בקוע,864,331,292,28,17,11,-,-,1,10,-,-
2018,בסמת טבעון,944,2908,2301,479,311,46,122,-,57,64,-,7
2018,"בני עי""ש",1066,3242,2949,198,113,49,36,1,11,72,-,11
2018,בר יוחאי,1191,314,264,40,25,-,15,-,-,9,-,1
2018,"בסמ""ה",1326,3753,3082,527,425,70,32,25,9,49,-,61
2018,ברוש,2060,201,170,27,15,3,9,-,3,1,-,-
2018,בקעות,3612,149,84,34,21,12,1,21,-,9,-,1
2018,ברכה,3710,488,435,48,38,9,1,-,-,4,-,1
2018,ברוכין,3744,227,211,15,15,-,-,-,-,1,-,-
2018,בנימינה-גבעת עדה*,9800,6055,5274,481,364,94,23,2,5,277,-,16
2018,בת שלמה,33,300,244,37,26,10,1,-,-,18,-,1
2018,גבע,86,185,154,20,17,3,-,-,-,11,-,-
2018,ברק,141,235,177,31,18,4,9,-,-,27,-,-
2018,גבולות,352,126,116,4,4,-,-,-,-,6,-,-
2018,גאולים,379,492,402,68,48,13,7,-,1,18,1,2
2018,גבים,424,230,204,15,14,1,-,-,-,10,1,-
2018,ברקאי,617,224,191,23,20,3,-,-,-,10,-,-
2018,גבע כרמל,683,874,615,244,75,57,112,-,-,15,-,-
2018,גאליה,853,645,543,73,39,25,9,-,6,23,-,-
2018,גאולי תימן,872,247,176,44,22,3,19,15,-,5,-,7
2018,בת חפר,1319,2402,2083,182,137,39,6,-,7,129,1,-
2018,בת הדר,1323,352,301,34,23,9,2,-,4,13,-,-
2018,בת חן,1361,284,224,43,17,20,6,1,-,16,-,-
2018,גבעולים,2014,246,174,69,24,10,35,1,-,2,-,-
2018,ברקת,2038,604,504,62,41,11,10,-,1,36,1,-
2018,גבעון החדשה,3644,638,576,31,24,5,2,-,2,28,-,1
2018,ברקן,3654,1227,801,283,134,115,34,87,5,40,5,6
2018,גבע בנימין,3763,1574,1373,105,83,22,-,6,9,75,-,6
2018,בת עין,3794,423,340,60,51,7,2,-,-,23,-,-
2018,בת ים,6200,39327,32533,2671,1870,641,160,19,767,3252,23,62
2018,גבעת ברנר,147,1007,852,76,51,17,8,2,1,76,-,-
2018,גבעת חיים (מאוחד),173,430,385,23,18,5,-,-,-,19,1,2
2018,"גבעת ח""ן",207,266,192,49,32,17,-,-,-,25,-,-
2018,"גבעת ניל""י",360,331,231,76,60,12,4,-,1,23,-,-
2018,גבעת שמש,566,6,4,2,1,-,1,-,-,-,-,-
2018,גבעת שמואל,681,9778,8555,452,345,93,14,4,101,645,9,12
2018,גבעת עוז,703,144,130,11,9,2,-,-,-,3,-,-
2018,גבעת יערים,787,610,533,45,18,10,17,-,2,28,-,2
2018,גבעתי,793,543,389,137,54,38,45,-,1,12,-,4
2018,"גבעת כ""ח",802,455,366,59,35,22,2,-,2,25,1,2
2018,גבעת השלושה,870,330,251,44,25,19,-,1,-,26,8,-
2018,גבעת ישעיהו,919,310,264,38,33,5,-,-,2,6,-,-
2018,גבעת שפירא,1077,154,139,11,7,4,-,-,-,4,-,-
2018,גבעת אלה,1288,1067,1004,43,33,10,-,-,-,20,-,-
2018,גבעת אבני,1293,1101,1000,59,40,17,2,2,4,35,-,1
2018,גבעות בר,1344,339,321,12,9,2,1,-,1,4,1,-
2018,גבעת חיים (איחוד),2018,502,447,37,27,10,-,-,-,18,-,-
2018,גבעת זאב,3730,5935,5295,356,244,91,21,8,81,186,-,9
2018,גבעת יואב,4021,359,264,79,60,9,10,-,-,16,-,-
2018,גבעתיים,6300,23921,20254,788,565,170,53,2,133,2733,2,9
2018,גדות,35,172,151,13,6,7,-,-,-,8,-,-
2018,גיניגר,92,261,228,21,12,8,1,-,-,12,-,-
2018,גבת,133,355,307,32,21,11,-,-,-,16,-,-
2018,גדיש,145,199,111,40,11,11,18,23,3,3,-,19
2018,גיבתון,196,175,143,12,8,4,-,1,1,10,-,8
2018,גינוסר,262,243,216,16,13,3,-,-,-,11,-,-
2018,גברעם,342,168,145,18,10,8,-,-,-,5,-,-
2018,גזר,370,147,129,12,7,4,1,-,-,6,-,-
2018,גדעונה,442,181,166,9,7,2,-,-,-,6,-,-
2018,גזית,457,233,203,15,14,1,-,-,-,15,-,-
2018,ג'ולס,485,2834,2427,273,240,21,12,2,27,101,-,4
2018,גיאה,706,423,347,59,45,12,2,-,2,15,-,-
2018,גילת,736,625,534,57,32,14,11,-,2,32,-,-
2018,גורן,755,263,208,44,25,8,11,-,-,10,-,1
2018,גונן,852,183,170,12,9,3,-,-,-,1,-,-
2018,גיזו,1043,103,82,12,11,1,-,-,4,5,-,-
2018,גילון,1204,492,453,26,21,5,-,-,1,12,-,-
2018,גורנות הגליל,1219,160,102,42,36,5,1,12,-,2,1,1
2018,ג'דיידה-מכר,1292,7640,6558,866,653,137,76,-,15,170,6,25
2018,גדרה,2550,10103,9000,739,500,189,50,1,57,286,4,16
2018,גן שמואל,72,244,185,46,26,4,16,-,-,12,-,1
2018,גן שלמה,144,241,185,32,23,8,1,-,-,24,-,-
2018,גן יבנה,166,9939,8702,844,558,197,89,6,87,281,2,17
2018,גן השומרון,225,477,359,102,44,24,34,-,-,14,2,-
2018,גן חיים,239,442,379,44,34,10,-,-,-,19,-,-
2018,גן שורק,311,220,163,41,23,13,5,-,3,13,-,-
2018,גליל ים,346,304,240,22,19,3,-,-,-,42,-,-
2018,גלעד (אבן יצחק),369,117,96,8,4,4,-,-,-,13,-,-
2018,גלאון,393,218,204,10,10,-,-,-,-,4,-,-
2018,גנות הדר,549,509,446,41,27,9,5,-,5,17,-,-
2018,ג'לג'וליה,627,4112,3192,737,544,104,89,8,13,92,8,62
2018,גן יאשיה,734,465,365,85,39,16,30,-,-,15,-,-
2018,גמזו,745,378,334,26,22,4,-,1,1,13,-,3
2018,גנות,836,271,208,44,21,13,10,1,-,18,-,-
2018,גינתון,863,497,398,57,38,19,-,-,1,39,-,2
2018,גן הדרום,1072,281,227,42,27,12,3,-,2,10,-,-
2018,גיתה,1206,128,112,12,10,2,-,-,1,2,1,-
2018,גן נר,1274,1323,1149,116,80,23,13,-,-,57,-,1
2018,גלגל,3606,36,30,5,5,-,-,-,-,1,-,-
2018,גיתית,3613,154,125,23,21,2,-,2,-,4,-,-
2018,גפן,39,168,146,21,18,3,-,-,-,1,-,-
2018,גת רימון,128,146,109,16,10,6,-,-,4,17,-,-
2018,דבורה,146,191,155,23,10,9,4,2,-,8,-,3
2018,גני עם,218,151,135,11,9,1,1,-,-,5,-,-
2018,גני תקווה,229,8233,7339,366,285,64,17,1,42,476,5,4
2018,גשר,305,173,144,25,6,12,7,1,-,3,-,-
2018,גת (קיבוץ),340,263,228,28,23,1,4,-,1,6,-,-
2018,געתון,463,277,249,23,18,5,-,-,-,5,-,-
2018,ג'ש (גוש חלב),487,1542,1297,226,176,41,9,1,2,11,1,4
2018,דאלית אל-כרמל,494,7634,6330,1123,816,228,79,11,15,90,2,63
2018,ג'סר א-זרקא,541,2923,2506,276,251,13,12,18,-,38,-,85
2018,גשר הזיו,574,676,581,64,37,19,8,-,-,30,-,1
2018,ג'ת,628,4795,4205,488,387,54,47,8,6,48,-,40
2018,געש,842,518,376,55,45,3,7,-,1,86,-,-
2018,גני יוחנן,862,417,334,60,37,12,11,-,-,21,2,-
2018,גני הדר,1103,196,155,25,19,2,4,-,-,15,-,1
2018,גרופית,1129,117,82,30,19,5,6,-,-,5,-,-
2018,גני טל,1371,275,239,28,21,7,-,-,-,8,-,-
2018,גני מודיעין,3823,901,761,87,71,15,1,5,4,40,-,4
2018,גשור,4022,154,117,27,24,3,-,-,-,9,1,-
2018,דגניה א',62,198,171,12,11,1,-,-,-,15,-,-
2018,דגניה ב',79,251,202,32,19,12,1,1,-,16,-,-
2018,דלייה,300,353,308,29,27,2,-,-,-,16,-,-
2018,דפנה,302,276,245,22,18,4,-,-,-,9,-,-
2018,דן,303,321,285,31,16,14,1,-,-,5,-,-
2018,דורות,336,262,229,21,17,4,-,-,1,10,1,-
2018,דברת,407,145,130,11,10,1,-,-,-,4,-,-
2018,דלתון,431,513,360,137,53,21,63,-,1,10,-,5
2018,דחי,475,228,181,45,36,8,1,-,-,2,-,-
2018,דבורייה,489,4327,3421,827,294,88,445,6,5,44,5,19
2018,דייר אל-אסד,490,4817,3841,854,481,126,247,8,2,46,34,32
2018,דייר חנא,492,3986,3337,486,403,54,29,66,13,39,6,39
2018,דייר ראפאת,493,17,14,2,2,-,-,-,-,-,-,1
2018,דור,738,197,164,27,19,6,2,-,-,6,-,-
2018,דבירה,849,331,303,14,13,1,-,-,1,13,-,-
2018,"דוב""ב",1067,303,225,72,22,2,48,-,2,2,1,1
2018,דמיידה,1317,173,129,43,31,2,10,-,1,-,-,-
2018,דישון,2063,222,181,34,23,1,10,-,2,5,-,-
2018,דימונה,2200,12105,10395,1175,854,172,149,52,115,284,7,77
2018,דולב,3747,385,354,20,18,2,-,-,-,10,-,1
2018,הדר עם,191,442,369,54,39,9,6,-,-,19,-,-
2018,הזורע,250,318,289,27,22,5,-,-,-,2,-,-
2018,הזורעים,307,314,250,52,29,14,9,-,1,11,-,-
2018,הגושרים,356,342,307,23,21,2,-,-,-,11,-,1
2018,המעפיל,377,314,281,18,14,4,-,-,-,15,-,-
2018,העוגן,423,310,279,20,15,5,-,-,1,10,-,-
2018,החותרים,434,313,278,25,17,6,2,-,1,9,-,-
2018,הבונים,675,171,146,20,17,2,1,-,-,5,-,-
2018,הסוללים,677,488,442,31,25,6,-,7,-,8,-,-
2018,היוגב,684,426,328,73,51,17,5,-,-,25,-,-
2018,האון,702,59,52,6,5,1,-,-,-,1,-,-
2018,הודייה,726,495,315,99,38,30,31,47,1,11,-,22
2018,הושעיה,1186,715,659,38,31,6,1,-,-,17,1,-
2018,הילה,1208,318,268,37,32,5,-,-,-,13,-,-
2018,דקל,1241,176,123,42,25,17,-,-,2,9,-,-
