Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2008,נחליאל,3767,57,42,13,12,1,-,-,-,2,-,-
2008,נופים,3790,148,116,28,27,1,-,-,1,3,-,-
2008,"ניר ח""ן",11,182,128,50,38,12,-,-,-,4,-,-
2008,ניר יפה,165,187,150,27,27,-,-,-,-,5,-,5
2008,נטעים,174,263,170,73,67,6,-,-,-,20,-,-
2008,ניר דוד (תל עמל),256,177,108,50,42,6,2,-,-,16,-,3
2008,ניצן,351,125,91,32,32,-,-,-,-,-,-,2
2008,ניצנים,359,112,91,14,14,-,-,-,-,7,-,-
2008,ניר יצחק,402,25,15,6,6,-,-,-,-,4,-,-
2008,ניין,523,329,239,57,46,2,9,7,6,2,1,17
2008,ניר בנים,553,216,148,62,59,3,-,-,-,6,-,-
2008,ניר ישראל,699,279,216,50,43,6,1,1,-,12,-,-
2008,ניר גלים,720,180,135,38,34,4,-,-,-,7,-,-
2008,ניר אליהו,808,117,85,25,24,1,-,-,-,7,-,-
2008,ניצני עוז,851,413,267,115,96,19,-,-,4,26,-,1
2008,נטועה,1147,130,91,28,22,5,1,-,-,6,-,5
2008,ניצנה (קהילת חינוך),1195,29,20,7,5,-,2,-,-,2,-,-
2008,נטף,1254,158,123,31,31,-,-,-,-,4,-,-
2008,ניצני סיני,1280,87,42,40,38,-,2,-,-,4,-,1
2008,ניצן ב',1419,790,545,212,185,14,13,4,4,22,-,3
2008,"ניל""י",3655,328,238,72,46,26,-,-,-,13,-,5
2008,נטור,4014,42,28,14,14,-,-,-,-,-,-,-
2008,ניר עוז,69,114,68,35,34,1,-,-,-,11,-,-
2008,נען,158,334,278,26,23,3,-,1,3,25,1,-
2008,נעורים,186,41,34,6,6,-,-,-,-,1,-,-
2008,ניר צבי,331,681,413,227,165,45,17,-,-,37,3,1
2008,ניר עם,348,103,71,23,13,10,-,-,-,8,-,1
2008,נצר סרני,435,286,168,101,86,14,1,-,-,14,1,2
2008,נירים,602,89,59,18,18,-,-,-,-,12,-,-
2008,"נתיב הל""ה",693,131,110,10,9,1,-,-,2,9,-,-
2008,ניר עציון,769,149,115,32,27,5,-,-,-,1,-,1
2008,נס הרים,825,307,219,73,56,4,13,-,7,6,-,2
2008,נירית,1236,488,364,91,84,7,-,-,2,31,-,-
2008,ניר משה,2047,145,111,29,24,5,-,1,-,2,-,2
2008,ניר עקיבא,2048,131,85,44,36,4,4,-,-,2,-,-
2008,נשר,2500,6820,5704,905,694,98,113,-,30,154,16,11
2008,נתיב הגדוד,3555,91,51,33,30,3,-,-,-,6,-,1
2008,נירן,3620,3,2,-,-,-,-,-,-,1,-,-
2008,"נעמ""ה",3713,50,22,26,21,5,-,-,-,2,-,-
2008,נעלה,3787,280,228,38,36,2,-,-,4,9,-,1
2008,נס ציונה,7200,13330,11184,1482,1352,91,39,4,100,525,7,28
2008,נצרת,7300,20914,15367,4513,3678,592,243,347,220,227,32,208
2008,נתיבות,246,4807,3601,941,767,107,67,43,58,87,8,69
2008,סעד,419,107,60,14,14,-,-,-,-,32,1,-
2008,סער,454,151,118,24,21,3,-,-,-,8,1,-
2008,סאג'ור,525,772,664,79,70,6,3,-,22,2,-,5
2008,סולם,526,596,474,113,97,12,4,1,-,1,-,7
2008,סאסא,578,80,33,47,44,2,1,-,-,-,-,-
2008,סביון*,587,2243,1729,415,402,13,-,-,-,97,-,2
2008,סתרייה,610,423,282,121,85,14,22,-,1,16,2,1
2008,נתיב השיירה,792,209,153,38,32,5,1,-,-,18,-,-
2008,סואעד (חמרייה)*,942,31,18,13,9,-,4,-,-,-,-,-
2008,סמר,1156,21,12,9,9,-,-,-,-,-,-,-
2008,ספיר,1176,160,106,50,49,1,-,-,-,3,-,1
2008,סופה,1238,65,59,6,3,1,2,-,-,-,-,-
2008,נתיב העשרה,1242,369,217,126,108,16,2,-,-,26,-,-
2008,סלמה,1245,558,455,89,75,4,10,2,1,3,-,8
2008,סגולה,2046,198,133,56,46,10,-,-,-,9,-,-
2008,סלעית,3567,220,176,38,37,1,-,-,-,6,-,-
2008,סוסיה,3756,127,74,46,46,-,-,-,-,4,-,3
2008,נתניה,7400,50511,40353,7007,6012,607,388,106,522,2272,58,193
2008,סח'נין,7500,6805,5448,1198,1058,109,31,16,39,21,-,83
2008,עוצם,32,167,124,33,30,2,1,-,-,5,-,5
2008,עיינות,156,39,25,4,4,-,-,7,-,3,-,-
2008,עברון,376,144,79,43,40,3,-,-,-,20,-,2
2008,עוזייר,528,462,343,90,77,13,-,3,-,2,1,23
2008,עיילבון,530,1478,1189,256,221,26,9,7,8,10,1,7
2008,עומר,666,3425,2846,461,396,26,39,6,11,83,11,7
2008,עזריה,711,361,253,90,78,10,2,1,1,10,3,3
2008,עולש,737,420,273,116,105,10,1,-,1,27,-,3
2008,עגור,794,147,99,35,23,4,8,1,1,6,-,5
2008,עופר,810,182,112,60,54,6,-,-,-,6,1,3
2008,עזריקם,817,426,294,115,88,11,16,-,-,14,-,3
2008,עוזה,826,158,104,50,34,8,8,-,-,1,-,3
2008,עזריאל,837,246,192,48,46,2,-,-,-,4,-,2
2008,עבדון,892,224,149,63,56,3,4,-,2,10,-,-
2008,עזר,1149,300,242,38,33,3,2,-,3,16,-,1
2008,עידן,1175,149,54,80,79,1,-,-,-,15,-,-
2008,עדי,1199,682,564,96,91,3,2,-,2,17,-,3
2008,עדנים,2035,266,146,104,83,8,13,-,1,15,-,-
2008,עטרת,3658,76,59,16,15,1,-,-,-,1,-,-
2008,ע'ג'ר,4501,367,233,99,77,21,1,4,6,6,-,19
2008,עין הוד,74,218,167,40,38,2,-,-,1,9,1,-
2008,עין חרוד (מאוחד),82,149,83,48,46,2,-,-,-,18,-,-
2008,עין חרוד (איחוד),89,194,127,57,53,3,1,-,-,9,-,1
2008,עין ורד,157,592,403,162,147,11,4,-,2,25,-,-
2008,עין החורש,167,221,171,30,28,2,-,-,-,20,-,-
2008,עין השופט,270,127,94,22,21,1,-,-,-,11,-,-
2008,עין גב,273,83,60,11,11,-,-,-,-,11,-,1
2008,עין המפרץ,289,205,116,84,53,8,23,-,-,4,1,-
2008,עין העמק,367,312,229,72,37,20,15,-,1,10,-,-
2008,"עין הנצי""ב",383,88,57,12,9,3,-,-,-,18,-,1
2008,עין דור,436,155,124,12,12,-,-,-,-,19,-,-
2008,עילוט,511,1376,790,567,451,95,21,1,3,2,-,13
2008,עין אל-אסד,546,215,162,46,39,7,-,-,-,-,-,7
2008,עין השלושה,676,60,45,13,13,-,-,-,-,-,-,2
2008,עין איילה,687,383,272,99,82,17,-,-,-,11,-,1
2008,עין יהב,806,389,140,205,193,12,-,7,-,33,-,4
2008,עין הבשור,1240,482,261,191,157,28,6,1,2,26,-,1
2008,עין חוד,1320,40,25,15,15,-,-,-,-,-,-,-
2008,עין גדי,2042,151,82,23,21,2,-,1,1,41,-,3
2008,עין זיוון,4503,100,73,24,24,-,-,-,1,2,-,-
2008,עין שמר,139,149,107,24,23,1,-,2,-,14,-,2
2008,עין עירון,223,222,142,71,64,6,1,-,-,9,-,-
2008,עין כרמל,426,152,111,20,20,-,-,11,-,6,3,1
2008,עין ראפה,514,217,143,50,43,6,1,-,5,6,-,13
2008,עין נקובא,521,392,298,75,68,2,5,2,3,5,-,9
2008,עין מאהל,532,2166,1751,353,303,30,20,13,18,3,-,28
2008,עין צורים,622,276,210,54,45,5,4,1,-,8,-,3
2008,עלמה,688,253,152,77,65,3,9,8,-,3,-,13
2008,עין יעקב,813,282,222,46,42,1,3,-,-,14,-,-
2008,עינת,871,359,186,145,56,87,2,-,1,25,2,-
2008,עין שריד,880,473,352,94,78,12,4,-,2,25,-,-
2008,"עין כרם-בי""ס חקלאי",1056,13,11,1,1,-,-,-,-,1,-,-
2008,עלומים,1146,85,39,36,36,-,-,-,-,9,-,1
2008,עמוקה,1212,90,65,22,22,-,-,-,-,3,-,-
2008,עין תמר,1251,66,36,25,24,1,-,-,-,5,-,-
2008,עלמון,3715,315,258,40,35,5,-,2,-,15,-,-
2008,עלי זהב,3727,221,170,42,39,3,-,-,3,6,-,-
2008,עלי,3765,454,387,52,51,1,-,-,3,9,-,3
2008,עין קנייא,4502,504,343,141,128,9,4,-,2,1,-,17
2008,עכו,7600,10971,9051,1325,1098,139,88,56,91,361,35,52
2008,עמיעוז,318,146,86,56,50,3,3,-,-,3,-,1
2008,עמיר,319,177,140,16,16,-,-,-,-,20,-,1
2008,עמיעד,385,135,102,28,28,-,-,-,-,5,-,-
2008,עראבה,531,4839,3609,1103,953,93,57,6,27,21,5,68
2008,עשרת,591,520,368,128,108,10,10,6,1,17,-,-
2008,ערוגות,593,406,249,146,118,13,15,-,2,8,-,1
2008,ערערה,637,4326,3282,928,830,43,55,9,37,27,7,36
2008,עמקה,708,216,165,40,35,3,2,-,2,7,-,2
2008,עמיקם,773,246,153,81,77,4,-,3,-,8,-,1
2008,עמינדב,779,260,198,43,32,2,9,-,-,17,-,2
2008,שגב,917,307,262,26,25,1,-,3,-,6,-,10
2008,ערערה-בנגב,1192,1267,698,510,455,20,35,-,-,3,-,56
2008,עראמשה*,1246,245,191,40,40,-,-,-,7,6,-,1
2008,ערב אל נעים,1335,57,28,29,29,-,-,-,-,-,-,-
2008,ערד,2560,5296,4154,809,694,56,59,56,43,156,3,75
2008,עפרה,3617,621,493,107,102,5,-,-,-,18,1,2
2008,עמנואל,3660,272,188,59,55,2,2,-,1,19,-,5
2008,ענב,3712,128,98,22,22,-,-,-,-,6,-,2
2008,עץ אפרים,3778,258,201,39,34,2,3,2,1,12,-,3
2008,עפולה,7700,11005,8884,1485,1237,140,108,175,58,318,26,59
2008,עתלית,53,1767,1441,251,230,14,7,-,6,65,-,4
2008,פקיעין חדשה,281,133,88,27,25,2,-,-,10,1,-,7
2008,פסוטה,535,964,758,187,174,8,5,-,12,4,2,1
2008,פקיעין (בוקייעה),536,1698,1241,327,277,26,24,87,19,8,3,13
2008,פוריידיס,537,2259,1708,475,389,45,41,5,1,24,-,46
2008,פלמחים,597,198,147,21,21,-,-,-,1,23,4,2
2008,פטיש,749,258,162,84,55,4,25,-,1,5,-,6
2008,פדויים,750,100,70,24,24,-,-,-,-,4,-,2
2008,פורת,767,415,279,116,98,9,9,-,-,16,1,3
2008,פדיה,838,348,214,127,72,30,25,-,3,4,-,-
2008,פורייה - כפר עבודה,1104,102,79,18,16,2,-,-,-,3,1,1
2008,פורייה - נווה עובד,1105,315,220,79,66,9,4,1,-,15,-,-
2008,פארן,1151,292,102,145,142,2,1,-,-,45,-,-
2008,פורייה עילית,1313,299,243,49,44,4,1,-,-,4,-,3
2008,"פעמי תש""ז",2059,131,95,30,23,1,6,1,1,2,-,2
2008,פצאל,3615,119,72,42,39,3,-,-,-,4,-,1
2008,פסגות,3659,511,266,157,123,29,5,66,-,15,1,6
2008,פני חבר,3723,44,24,15,15,-,-,-,-,1,-,4
2008,עתניאל,3748,188,83,71,59,11,1,27,-,6,-,1
2008,פדואל,3768,206,164,35,34,1,-,-,-,5,-,2
2008,פרדסייה,171,2431,1964,312,287,18,7,1,20,124,3,7
2008,צופית,198,452,307,123,113,8,2,-,2,19,-,1
2008,צור משה,276,873,717,113,103,7,3,-,9,32,-,2
2008,צאלים,413,55,25,19,19,-,-,-,-,11,-,-
2008,צובה,465,115,59,47,38,8,1,-,-,7,-,2
2008,פרוד,599,69,61,6,6,-,-,-,-,2,-,-
2008,פתחיה,839,318,232,69,50,18,1,-,1,12,-,4
2008,צוקי ים,1102,91,63,22,16,-,6,-,1,5,-,-
2008,צור הדסה,1113,1565,1308,191,180,7,4,-,11,51,-,4
2008,צוחר,1136,184,125,47,31,8,8,-,3,7,-,2
2008,צור נתן,1148,140,103,31,29,2,-,-,-,6,-,-
2008,צופר,1150,182,58,105,104,1,-,-,-,18,-,1
2008,צביה,1180,119,90,28,27,1,-,-,-,1,-,-
2008,צבעון,1213,25,12,11,11,-,-,-,-,2,-,-
2008,פרי גן,1231,77,50,24,21,1,2,-,-,3,-,-
2008,צור יצחק,1345,51,48,1,1,-,-,-,-,2,-,-
2008,פרזון,2053,149,100,39,36,2,1,-,-,8,-,2
2008,צופים,3791,323,242,64,57,7,-,-,1,13,-,3
2008,פרדס חנה-כרכור,7800,10144,8148,1546,1382,105,59,45,40,306,3,56
2008,פתח תקווה,7900,129956,112614,12124,10260,1482,382,104,777,3984,125,228
2008,קדימה-צורן,195,5781,4428,1003,903,68,32,15,48,250,11,26
2008,קבוצת יבנה,334,216,127,56,44,6,6,3,-,27,-,3
2008,צרעה,567,223,164,29,29,-,-,-,-,30,-,-
2008,צפרייה,594,214,152,56,47,6,3,-,-,6,-,-
2008,צרופה,612,422,213,131,85,36,10,39,1,26,-,12
2008,ציפורי,613,302,201,86,76,9,1,1,-,9,-,5
2008,קדרון,615,715,466,216,203,10,3,-,-,31,-,2
2008,צנדלה,636,345,282,56,48,8,-,-,-,5,-,2
2008,קוממיות,766,24,12,10,10,-,-,-,-,-,-,2
2008,צוריאל,774,122,85,33,27,2,4,-,-,4,-,-
2008,צלפון,796,227,160,57,43,10,4,1,2,4,-,3
2008,קטורה,1052,32,12,14,14,-,-,-,-,6,-,-
2008,צפרירים,1079,137,101,31,30,1,-,-,-,4,-,1
2008,קורנית,1179,237,196,32,30,2,-,-,1,8,-,-
2008,קדרים,1211,42,36,6,6,-,-,-,-,-,-,-
2008,צורית,1221,264,218,36,36,-,-,-,-,9,-,1
2008,קדומים,3557,831,633,171,167,4,-,-,-,20,-,7
2008,קדר,3781,278,211,48,47,1,-,1,-,17,-,1
2008,קדמת צבי,4025,169,111,51,49,2,-,-,-,7,-,-
2008,צפת,8000,5795,4496,912,846,47,19,52,50,216,7,62
2008,קריית ענבים,78,99,75,20,19,1,-,-,-,4,-,-
2008,קלחים,414,107,87,15,13,1,1,-,-,4,-,1
2008,קלנסווה,638,4160,3073,955,834,78,43,10,12,35,3,72
2008,קריית מלאכי,1034,4845,3678,997,713,202,82,23,14,64,18,51
2008,קריית יערים,1137,351,263,77,75,2,-,-,-,5,-,6
2008,קיסריה,1167,2979,2108,786,635,125,26,1,-,71,11,2
2008,קצר א-סר,1347,98,63,27,25,1,1,-,-,2,-,6
2008,קריית יערים (מוסד),2039,16,14,2,2,-,-,-,-,-,-,-
2008,קריית טבעון,2300,6056,5047,810,752,40,18,1,41,140,2,15
2008,קריית אונו,2620,11498,9346,1114,1044,49,21,9,140,867,8,14
2008,קריית גת,2630,9934,7992,1427,1225,134,68,64,113,241,4,93
2008,קליה,3601,75,51,14,14,-,-,-,-,10,-,-
2008,קריית ארבע,3611,981,729,190,179,10,1,3,2,35,3,19
2008,קריית נטפים,3746,145,120,18,18,-,-,-,-,6,-,1
2008,קלע,4024,51,40,8,8,-,-,-,-,3,-,-
2008,קצרין,4100,1976,1540,311,275,26,10,23,2,62,2,36
2008,קריית אתא,6800,14809,11781,2219,1742,280,197,93,114,466,11,125
2008,קריית מוצקין,8200,11735,10298,1018,900,86,32,-,100,274,6,39
2008,קריית ביאליק,9500,12065,10089,1537,1267,193,77,6,68,325,14,26
2008,קריית ים,9600,8684,7593,729,621,78,30,3,84,222,11,42
2008,ראש פינה,26,1213,903,255,218,23,14,-,3,47,-,5
2008,רביבים,354,113,62,28,23,3,2,5,-,18,-,-
2008,רגבה,390,315,255,46,44,2,-,-,-,14,-,-
2008,רגבים,444,158,99,48,42,6,-,-,-,9,-,2
2008,קריית עקרון,469,3218,2603,388,326,39,23,4,46,138,18,21
2008,ראמה,543,2280,1812,404,329,45,30,-,20,9,5,30
2008,רבדים,564,143,117,21,19,2,-,-,-,5,-,-
2008,ראס עלי,990,107,58,46,40,1,5,-,2,-,-,1
2008,רהט,1161,6663,3723,2448,1863,207,378,11,6,17,5,453
2008,רביד,1225,24,10,14,14,-,-,-,-,-,-,-
2008,ראס אל-עין,1334,72,49,23,17,1,5,-,-,-,-,-
2008,רוויה,2016,101,55,39,33,5,1,-,-,6,-,1
2008,רווחה,2051,181,116,61,26,11,24,-,-,2,-,2
2008,ראש העין,2640,13278,10580,1878,1489,292,97,19,98,621,8,74
2008,קריית שמונה,2800,6762,5340,995,763,85,147,68,47,235,24,53
2008,ראש צורים,3602,119,92,23,22,1,-,-,-,3,-,1
2008,קרני שומרון,3640,1782,1422,275,256,18,1,2,5,67,1,10
2008,רבבה,3795,198,145,45,45,-,-,-,1,5,-,2
2008,קשת,4006,140,95,33,32,1,-,-,-,12,-,-
2008,ראשון לציון,8300,81248,65052,10692,9130,1038,524,201,1094,3838,100,271
2008,רמות השבים,206,649,481,122,119,2,1,-,2,44,-,-
2008,רוחמה,362,124,100,16,13,2,1,-,-,6,-,2
2008,רמות נפתלי,372,245,166,67,64,2,1,-,2,8,-,2
2008,רמות מנשה,445,232,193,21,21,-,-,-,-,18,-,-
2008,רומאנה,539,155,118,25,24,1,-,-,1,-,-,11
2008,ריחאנייה,540,370,317,39,39,-,-,-,-,10,-,4
2008,ריינה,542,3540,2501,932,764,124,44,20,20,14,15,38
2008,רינתיה,616,424,247,138,95,17,26,-,-,28,11,-
2008,רמות מאיר,735,238,185,47,45,2,-,-,-,6,-,-
2008,רחוב,854,158,79,70,29,31,10,1,-,5,-,3
2008,רכסים,922,1082,870,155,144,10,1,1,4,26,1,25
2008,רומת הייב,997,348,278,60,53,3,4,-,7,-,-,3
2008,רם-און,1069,322,223,88,81,7,-,-,-,10,-,1
2008,רימונים,3565,203,165,24,21,3,-,-,2,11,-,1
2008,ריחן,3568,62,45,16,16,-,-,-,-,-,-,1
2008,רועי,3619,79,44,34,31,3,-,-,-,1,-,-
2008,רמות,4702,285,159,108,104,4,-,-,1,16,-,1
2008,רחובות,8400,34380,28872,3693,3250,223,220,69,344,1191,50,161
2008,רמלה,8500,18466,13322,3918,2344,911,663,271,290,360,34,271
2008,רמת גן,8600,54547,41188,6496,5698,454,344,37,671,6002,42,111
2008,רמת ישי,122,2315,1925,327,288,18,21,2,3,57,-,1
2008,רמת רחל,127,74,45,4,4,-,-,-,-,25,-,-
2008,רמת דוד,135,330,100,218,10,153,55,-,-,12,-,-
2008,רמת יוחנן,178,207,141,52,44,5,3,-,-,13,-,1
2008,רמת הכובש,184,227,164,51,41,8,2,-,-,11,1,-
2008,רשפון,247,1321,983,287,267,18,2,-,-,50,-,1
2008,שבי ציון,282,359,282,58,55,3,-,1,-,17,-,1
2008,שאר ישוב,324,178,122,50,47,2,1,-,1,5,-,-
2008,רמת השופט,335,199,156,24,24,-,-,-,-,19,-,-
2008,רמת צבי,339,211,133,69,65,4,-,-,-,9,-,-
2008,רשפים,437,131,103,19,17,2,-,-,-,9,-,-
2008,רמת רזיאל,460,206,169,35,35,-,-,-,-,2,-,-
2008,רעים,713,121,81,20,20,-,-,-,-,20,-,-
2008,רנן,789,150,111,34,24,4,6,-,-,2,-,3
2008,שבלי - אום אל-גנם,913,1381,1008,316,199,14,103,2,3,13,1,38
2008,רקפת,1228,240,203,30,30,-,-,-,-,7,-,-
2008,רמת השרון,2650,18496,14945,2264,2075,147,42,9,109,1128,20,21
2008,שבי שומרון,3571,172,128,32,32,-,-,-,1,8,-,3
2008,רמת מגשימים,4701,213,144,60,57,1,2,-,-,6,-,3
2008,רעננה,8700,27821,23240,3148,2984,118,46,42,82,1231,15,63
2008,שדה משה,18,192,124,60,55,4,1,1,-,7,-,-
2008,שדות מיכה,27,121,90,15,12,2,1,1,-,2,-,13
2008,שדה דוד,36,188,93,61,28,16,17,11,-,2,-,21
2008,שדה יעקב,142,206,153,48,40,4,4,-,-,5,-,-
2008,שדה נחום,259,105,79,20,20,-,-,-,-,5,-,1
2008,שדה ורבורג,284,541,368,120,117,3,-,29,3,20,-,1
2008,שדה יואב,293,86,69,8,8,-,-,-,-,9,-,-
2008,שדה אליהו,304,127,79,42,37,3,2,-,-,6,-,-
2008,שדות ים,327,203,129,44,42,1,1,-,-,30,-,-
2008,שדה נחמיה,329,201,157,36,36,-,-,-,-,8,-,-
2008,שדה אילן,721,158,100,57,43,12,2,-,-,1,-,-
2008,שדה עוזיהו,739,592,302,257,137,46,74,7,1,9,1,15
2008,שדה אליעזר,861,293,195,83,75,8,-,-,-,9,-,6
2008,שדה בוקר,885,58,31,23,19,4,-,1,-,3,-,-
2008,שדה ניצן,1058,191,95,81,62,14,5,-,-,14,1,-
2008,שדי אברהם,1223,107,62,39,33,6,-,-,-,6,-,-
2008,שגב-שלום,1286,806,478,282,255,21,6,-,2,7,-,37
2008,שדה יצחק,2008,196,126,62,58,4,-,-,-,6,-,2
2008,שדי חמד,2015,384,260,93,83,8,2,-,3,18,7,3
2008,שדה צבי,2049,117,87,27,22,4,1,-,1,2,-,-
2008,שחר,7,196,109,78,60,15,3,2,1,4,-,2
2008,שושנת העמקים,224,215,146,55,53,2,-,-,-,14,-,-
2008,שדמות דבורה,306,239,156,68,63,5,-,-,-,15,-,-
2008,שובל,394,160,105,31,29,2,-,-,-,24,-,-
2008,שוקדה,415,78,53,21,16,4,1,3,-,1,-,-
2008,שורש,456,307,241,57,34,2,21,-,-,9,-,-
2008,שזור,527,166,87,60,24,6,30,3,6,4,-,6
2008,שדמה,555,174,130,36,33,3,-,-,-,8,-,-
2008,שומרה,614,141,105,27,19,2,6,-,-,9,-,-
2008,שייח' דנון,658,526,373,116,100,12,4,2,8,18,-,9
2008,שואבה,741,274,216,48,46,1,1,-,3,7,-,-
2008,שובה,761,179,112,64,39,9,16,-,-,2,-,1
2008,שיבולים,865,109,80,26,14,6,6,-,-,-,1,2
2008,שדרות,1031,5024,3856,865,712,89,64,79,75,70,9,70
2008,שורשים,1235,105,82,19,18,1,-,-,-,4,-,-
2008,שומרייה,1265,104,56,38,38,-,-,1,-,4,-,5
2008,שחרות,1266,46,21,24,23,1,-,-,-,-,-,1
2008,שוהם,1304,6090,4961,822,756,59,7,5,28,260,1,13
2008,שדי תרומות,2057,339,161,173,126,4,43,-,-,1,2,2
2008,שדמות מחולה,3578,92,68,21,21,-,-,-,-,3,-,-
2008,שער העמקים,237,179,119,16,8,4,4,-,-,43,-,1
2008,שער הגולן,264,132,81,35,28,1,6,-,-,14,-,2
2008,שמיר,366,215,153,30,30,-,-,-,-,31,-,1
2008,שמרת,432,87,73,10,10,-,-,-,-,3,-,1
2008,שלוחות,439,63,31,17,17,-,-,-,-,15,-,-
2008,שעב,538,1383,1117,229,209,13,7,-,5,8,-,24
2008,שער אפרים,661,536,408,101,94,3,4,-,2,24,-,1
2008,שלומי,812,1812,1468,262,243,11,8,13,5,53,4,7
2008,שעלבים,856,151,110,39,39,-,-,-,-,1,-,1
2008,שלווה,873,158,106,51,38,5,8,-,-,-,-,1
2008,שער מנשה,921,1,1,-,-,-,-,-,-,-,-,-
2008,שניר,1132,199,163,29,26,1,2,-,-,7,-,-
2008,שכניה,1160,199,161,31,31,-,-,-,-,7,-,-
2008,שילת,1165,234,155,69,65,4,-,-,-,9,-,1
2008,שני,1287,122,98,20,20,-,-,-,1,3,-,-
2008,שמשית,1337,704,604,90,86,4,-,-,-,9,-,1
2008,שילה,3641,387,271,95,95,-,-,-,1,16,-,4
2008,שערי תקווה,3720,1627,1288,258,239,18,1,-,8,66,2,5
2008,שמעה,3784,87,66,17,13,4,-,-,-,1,-,3
2008,שעל,4009,144,93,46,38,3,5,-,-,3,-,2
2008,תירוש,10,121,85,31,26,5,-,-,-,4,-,1
2008,שריד,126,173,122,29,23,4,2,-,-,22,-,-
2008,תימורים,163,302,235,58,53,4,1,-,-,9,-,-
2008,שפיים,232,390,268,99,83,8,8,2,1,17,1,2
2008,שרונה,292,222,153,59,56,3,-,-,-,10,-,-
2008,שרשרת,398,124,67,50,36,7,7,2,-,4,-,1
2008,שפיר,692,229,149,68,51,10,7,6,-,3,1,2
2008,שתולים,763,549,433,90,74,8,8,1,6,19,-,-
2008,שפר,846,91,56,32,24,2,6,-,-,3,-,-
2008,שתולה,1045,105,64,37,35,2,-,-,2,2,-,-
2008,תושייה,1083,64,48,13,13,-,-,-,-,3,-,-
2008,שריגים (לי-און),1114,354,290,57,50,2,5,-,1,6,-,-
2008,תובל,1172,81,56,22,22,-,-,-,-,2,-,1
2008,שקף,1233,196,121,69,58,9,2,-,1,5,-,-
2008,תדהר,2061,131,78,50,27,16,7,-,1,1,-,1
2008,תאשור,2062,132,95,29,24,2,3,-,-,8,-,-
2008,תומר,3558,180,83,90,55,7,28,-,-,7,-,-
2008,שקד,3649,211,170,28,28,-,-,-,2,10,-,1
2008,תל אביב -יפו,5000,249287,183551,33147,28668,3566,913,5470,1515,23668,1299,637
2008,שפרעם,8800,9437,7409,1763,1536,157,70,26,55,96,35,53
2008,תל יוסף,84,260,116,135,41,4,90,-,-,7,-,2
2008,תל עדשים,103,374,238,115,96,17,2,-,-,21,-,-
2008,תל מונד,154,3882,3056,616,558,39,19,15,18,158,5,14
2008,תל יצחק,287,348,326,20,20,-,-,-,-,2,-,-
2008,תקומה,665,244,183,58,36,16,6,-,-,3,-,-
2008,תפרח,709,138,94,34,32,1,1,-,2,5,1,2
2008,תל קציר,719,108,81,18,16,2,-,1,-,8,-,-
2008,תלמי יחיאל,727,284,179,86,66,10,10,-,5,12,-,2
2008,תלמי יפה,744,116,102,10,10,-,-,-,-,3,-,1
2008,תעוז,752,153,133,16,16,-,-,-,1,2,-,1
2008,תלמים,814,229,141,83,67,9,7,-,-,1,-,4
2008,תלמי אליהו,1051,111,70,40,35,4,1,-,-,1,-,-
2008,תל שבע,1054,1758,1077,588,509,42,37,10,3,14,14,52
2008,תלמי יוסף,1237,112,68,40,33,7,-,-,-,4,-,-
2008,תמרת,1244,708,582,92,85,7,-,-,-,33,-,1
2008,תל תאומים,1283,112,82,24,23,1,-,-,-,6,-,-
2008,תנובות,2002,373,249,78,62,13,3,21,1,16,-,8
2008,תלמי אלעזר,2003,297,193,77,72,4,1,6,-,16,1,4
2008,"תלמי ביל""ו",2050,144,93,43,21,7,15,-,1,5,-,2
2008,תלם,3719,84,36,29,15,14,-,9,-,1,-,9
2008,תרום,778,185,140,36,30,6,-,-,2,7,-,-
2008,תקוע,3563,358,283,67,63,4,-,-,-,7,-,1
2007,אביחיל,175,528,399,96,93,2,1,-,2,26,4,1
2007,אבן יהודה,182,4229,3242,766,701,43,22,3,11,191,4,12
2007,אבן שמואל,400,116,102,13,10,3,-,-,-,1,-,-
2007,אבו גוש,472,1219,931,236,201,24,11,-,11,13,-,28
2007,אבו סנאן,473,2719,2123,498,417,29,52,-,47,31,1,19
2007,אבטין,652,469,339,109,94,6,9,-,17,2,-,2
2007,אביאל,679,268,171,71,61,9,1,1,-,17,-,8
2007,אבן ספיר,783,226,182,39,34,3,2,1,2,2,-,-
2007,אביגדור,819,321,219,88,71,10,7,-,-,13,-,1
2007,אביעזר,1070,153,123,25,25,-,-,-,-,3,-,2
2007,אבן מנחם,1081,129,94,33,29,-,4,-,-,2,-,-
2007,אביבים,1115,198,115,75,35,22,18,-,2,3,-,3
2007,אבירים,1220,73,47,25,22,2,1,-,-,1,-,-
2007,אבטליון,1275,98,65,29,29,-,-,-,-,4,-,-
2007,אבשלום,1311,44,39,5,5,-,-,-,-,-,-,-
2007,אבו קורינאת (יישוב),1342,37,16,20,16,3,1,-,-,-,-,1
2007,אביטל,2052,199,128,66,55,10,1,-,-,2,-,3
2007,אדורה,3759,94,61,27,18,5,4,-,2,3,-,1
